respondent_id,tech_company,prev_boss,observed_mhdcoworker_bad_conseq,anonymity_protected=I don't know,anonymity_protected=No,anonymity_protected=Yes,mh_family_history=I don't know,mh_family_history=No,mh_family_history=Yes,mh_ph_boss_serious=I don't know,mh_ph_boss_serious=No,mh_ph_boss_serious=Yes,boss_mh_discuss=I don't know,boss_mh_discuss=No,boss_mh_discuss=Yes,resources=I don't know,resources=No,resources=Yes,benefits=I don't know,benefits=No,benefits=Not eligible for coverage / N/A,benefits=Yes,mh_options_known=I am not sure,mh_options_known=No,mh_options_known=Not applicable,mh_options_known=Yes,mhdcoworker_you_not_reveal=Maybe,mhdcoworker_you_not_reveal=No,mhdcoworker_you_not_reveal=No response,mhdcoworker_you_not_reveal=Not applicable,mhdcoworker_you_not_reveal=Yes,company_size_ord,remote_work_ord,ph_interview_ord,mh_interview_ord,bad_conseq_mh_boss_ord,bad_conseq_ph_boss_ord,mh_comfort_coworkers_ord,mh_comfort_supervisor_ord,friends_family_mhd_comfort__na,friends_family_mhd_comfort_ord,prev_observed_bad_conseq_mh__na,prev_observed_bad_conseq_mh_ord,bad_conseq_ph_prev_boss__na,bad_conseq_ph_prev_boss_ord,prev_resources__na,prev_resources_ord,mh_comfort_prev_coworkers__na,mh_comfort_prev_coworkers_ord,leave_easy__idk,leave_easy_ord,prev_mh_options_known__na,prev_mh_options_known_ord,ever_observed_mhd_bad_response__idk,ever_observed_mhd_bad_response__no_response,ever_observed_mhd_bad_response_ord,prev_anonymity_protected__na,prev_anonymity_protected__idk,prev_anonymity_protected_ord,bad_conseq_mh_prev_boss__na,bad_conseq_mh_prev_boss__idk,bad_conseq_mh_prev_boss_ord,mh_ph_prev_boss_serious__na,mh_ph_prev_boss_serious__idk,mh_ph_prev_boss_serious_ord,prev_boss_mh_discuss__na,prev_boss_mh_discuss__idk,prev_boss_mh_discuss_ord,mh_comfort_prev_supervisor__na,mh_comfort_prev_supervisor__idk,mh_comfort_prev_supervisor_ord,prev_benefits__na,prev_benefits__idk,prev_benefits_ord
1041,1,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0,3.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
1042,0,1,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,0,4.0,0,2.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,0,0,2.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
1043,1,0,0,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1,,1,,1,,1,,1,,0,4.0,1,,0,1,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1044,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0,1.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,1,0,,0,1,,0,1,,0,1,,0,0,0.0,0,0,0.0,0,0,0.0
1045,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0,4.0,1,,1,,1,,1,,0,1.0,1,,0,0,1.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1046,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0,5.0,0,1.0,0,2.0,0,1.0,0,1.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,0.0,0,1,
1047,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,0,1.0,0,1,,0,0,2.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1.0
1048,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,6.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,2.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
1049,1,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0,1.0,1,,1,,1,,1,,0,2.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1050,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,1,,0,1,
1051,0,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0,3.0,0,2.0,0,2.0,0,2.0,0,2.0,0,5.0,0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
1052,1,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0,3.0,1,,1,,1,,1,,0,3.0,1,,0,0,1.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1053,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,2.0,0,2.0,1,0,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
1054,1,1,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0,1.0,0,1.0,0,2.0,0,1.0,0,1.0,0,2.0,0,1.0,1,0,,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
1055,0,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0,4.0,0,2.0,0,1.0,0,2.0,0,2.0,1,,0,3.0,0,0,1.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
1056,1,1,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0,5.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
1057,0,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0,2.0,0,2.0,0,1.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,2.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1.0
1058,0,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
1059,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,6.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,1,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1060,1,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,6.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0,2.0,0,1.0,0,2.0,0,2.0,0,3.0,0,5.0,0,1.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,2.0,0,1,
1061,0,1,0,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,3.0,0,5.0,0,1.0,0,0,0.0,0,0,0.0,0,1,,0,1,,0,0,0.0,0,0,2.0,0,0,0.0
1062,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0,3.0,0,1.0,0,2.0,0,1.0,0,1.0,1,,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,1,
1063,1,1,0,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0,4.0,0,1.0,0,2.0,0,2.0,0,2.0,0,4.0,0,2.0,1,0,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
1064,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,0,4.0,0,2.0,0,2.0,0,2.0,0,3.0,0,2.0,0,2.0,1,0,,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
1065,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,0,2.0,0,1.0,0,1.0,0,1.0,0,1.0,0,5.0,0,3.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
1066,1,1,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,6.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,0,2.0,0,2.0,0,3.0,0,1.0,0,1.0,0,2.0,0,1.0,0,0,2.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,0.0
1067,1,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0,4.0,0,2.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,0.0,0,0,0.0,0,1,,0,0,0.0,0,0,0.0,0,0,2.0,0,0,0.0
1068,0,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,0,0.0
1069,1,1,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0,5.0,0,1.0,0,1.0,0,1.0,0,3.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,2.0,0,1,
1070,1,1,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,4.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,2.0,0,2.0,0,2.0,0,1.0,0,4.0,0,2.0,1,0,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1.0
1071,1,0,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0,2.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1072,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,2.0,0,1.0,0,0,2.0,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,0.0,0,0,0.0
1073,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,3.0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
1074,1,1,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,2.0,0,0,2.0,0,1,,0,1,,0,1,,0,0,0.0,0,1,,0,0,0.0
1075,1,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1076,0,1,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,0,4.0,0,3.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
1077,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,3.0,0,0,0.0,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
1078,0,1,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1,,0,1.0,0,1.0,0,1.0,0,1.0,0,2.0,0,1.0,1,0,,0,1,,0,1,,0,1,,0,0,0.0,0,0,0.0,0,1,
1079,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0,3.0,0,1.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,2.0
1080,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0,5.0,0,2.0,0,3.0,0,1.0,0,1.0,1,,0,1.0,1,0,,0,0,0.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0
1081,1,0,1,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,6.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0,3.0,1,,1,,1,,1,,0,1.0,1,,0,0,1.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1082,1,1,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,4.0,0,1.0,0,2.0,0,2.0,0,1.0,0,1.0,0,1.0,1,0,,0,1,,0,1,,0,1,,0,1,,0,0,0.0,0,1,
1083,1,1,0,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1,,0,1.0,0,1.0,0,2.0,0,2.0,0,3.0,0,1.0,0,1,,0,0,2.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,1,
1084,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0,1.0,0,3.0,0,2.0,0,1.0,0,1.0,1,,0,1.0,0,0,2.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
1085,1,1,0,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,3.0,0,2.0,1,0,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,2.0
1086,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,2.0,0,1.0,0,2.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
1087,1,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,6.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0,5.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,3.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
1088,1,1,0,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,0,0.0
1089,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,5.0,0,1.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
1090,0,0,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,5.0,1,,1,,1,,1,,1,,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1091,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,3.0,0,1.0,0,0,0.0,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,
1092,0,1,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,2.0,1,0,,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,2.0
1093,1,1,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0,4.0,0,2.0,0,1.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
1094,1,1,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,6.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,1.0,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
1095,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,0,4.0,0,2.0,0,1.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,2.0,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0,0,1,
1096,1,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0,3.0,0,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,2.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,2.0
1097,1,1,0,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0,2.0,0,1.0,0,3.0,0,1.0,0,2.0,1,,0,3.0,0,0,2.0,0,0,0.0,0,0,2.0,0,1,,0,0,0.0,0,0,0.0,0,0,2.0
1098,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,6.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0,4.0,0,1.0,0,2.0,0,2.0,0,3.0,0,3.0,0,3.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0
1099,1,1,1,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0,3.0,0,3.0,0,2.0,0,2.0,0,2.0,0,3.0,0,3.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,2.0
1100,1,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0,2.0,1,,1,,1,,1,,0,2.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1101,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,1.0,0,2.0,0,0,2.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0
1102,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,6.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,0,5.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0
1103,1,1,0,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0,3.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,1,0,,0,1,,0,1,,0,1,,0,0,0.0,0,1,,0,0,0.0
1104,1,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,0,2.0,0,2.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,0,2.0,0,0,1.0,0,0,0.0,0,0,1.0,0,1,
1105,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,6.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0,3.0,0,1.0,0,2.0,0,1.0,0,2.0,1,,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
1106,1,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,1,,0,2.0,1,0,,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
1107,1,1,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,0,3.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,0,0,0.0
1108,1,0,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,3.0,1,,1,,1,,1,,1,,1,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
1109,1,1,0,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0,2.0,0,2.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,1.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
1110,1,1,0,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,4.0,0,1.0,0,1.0,0,2.0,0,3.0,1,,0,1.0,1,0,,0,0,2.0,0,1,,0,1,,0,0,1.0,0,0,1.0,0,1,
